StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;Q_RecaptchaScore;Q_RecaptchaAssessmentName;PRIVACYINFO;CONSENT;AGE;GENDER;EDUCATION;PARENT;POLITCS_PARTY;POLITICS_LEFTRIGHT;MFQ1_HARM_EMOTIONALLY_1;MFQ1_FAIRNESS_TREATED_2;MFQ1_INGROUP_LOVECOUNTRY_3;MFQ1_AUTHORITY_RESPECT_4;MFQ1_PURITY_DECENCY_5;MFQ1_LIBERTYECO_PROPERTY_6;MFQ1_MATH_7;MFQ1_HARM_WEAK_8;MFQ1_FAIRNESS_UNFAIRLY_9;MFQ1_INGROUP_BETRAY_10;MFQ1_LIBERTYLIFE_FREE_11;MFQ1_AUTHORITY_TRADITIONS_12;MFQ1_PURITY_DISGUSTING_13;MFQ1_HARM_CRUEL_14;MFQ1_FAIRNESS_RIGHTS_15;MFQ1_INGROUP_LOYALTY_16;MFQ1_AUTHORITY_CHAOS_17;MFQ1_PURITY_GOD_18;MFQ2_HARM_COMPASSION_1;MFQ2_FAIRNESS_FAIRLY_2;MFQ2_LIBERTYECO_SOCIETY_3;MFQ2_INGROUP_HISTORY_4;MFQ2_AUTHORITY_KIDRESPECT_5;MFQ2_PURITY_HARMLESSDG_6;MFQ2_GOOD_7;MFQ2_LIBERTYECO_INFER_8;MFQ2_HARM_ANIMAL_9;MFQ2_FAIRNESS_JUSTICE_10;MFQ2_INGROUP_FAMILY_11;MFQ2_LIBERTYECO_WEALTH_12;MFQ2_AUTHORITY_SEXROLES_13;MFQ2_PURITY_UNNATURAL_14;MFQ2_LIBERTYECO_COMMONGOOD_15;MFQ2_HARM_KILL_16;MFQ2_FAIRNESS_RICH_17;MFQ2_LIBERTYECO_PROPERTY_18;MFQ2_INGROUP_TEAM_19;MFQ2_LIBERTYLIFE_TRADITION_20;MFQ2_AUTHORITY_SOLDIER_21;MFQ2_PURITY_CHASTITY_22;MFQ2_LIBERTYLIFE_CHOICE_23;VCI_SAFETY_1;VCI_PARENTSRIGHT_2;VCI_OVERWHELM_3;VCI_PROTECTOTHERS_4;VCI_ALLERGIES_5;VCI_LIVINGSTANDARDS_6;VCI_DECISION_7;VCI_PHARMA_8;VCI_NOTNEEDED_9;VCI_COMPULSORY_10;VCI_CAUSEDISEASE_11;VCI_CONCEAL_12;VCI_ALTERNATIVE_13;VCI_TOXINS_14;VCI_PROTECTALL_15;VCI_NATURALLY_16;VCI_EXEMPT_17;VCI_INEFFECTIVE_18;BVIS_HEPATITISB_1;BVIS_HPV_2;BVIS_MEASELS_3;BVIS_MENINGOCOCCAL_4;BVIS_PERTUSSIS_5;BVIS_MUMPS_6;BVIS_POLIO_7;BVIS_ROTAVIRUS_8;BVIS_RUBELLA_9;BVIS_TETANUS_10;BVIS_CHICKENPOX_11;COVCI_COVIDINFECTION;COVCI_VACCINATED_2;COVCI_YES_ASAP_31;COVCI_YES_DECIDE_32;COVCI_YES_IMPORTANCE_33;COVCI_YES_FREEDECISION_34;COVCI_YES_THOUGHFUL_35;COVCI_YES_SIDEEFFECTS_36;COVCI_YES_INFECTION_37;COVCI_YES_JOBLOSS_38;COVCI_YES_DISADVANTAGE_39;COVCI_YES_TRUST_40;COVCI_YES_RECOMMENDATION_41;COVCI_YES_PROTECTME_42;COVCI_YES_PROTECTOTHERS_43;COVCI_YES_DUTY_44;COVCI_YES_CHOOSEVACCINE_45;COVCI_YES_ANYVACCINE_46;COVCI_YES_UNNATURAL_47;COVCI_YES_WAIT_48;COVCI_YES_INFORMED_49;COVCI_YES_PROTECTGENERALLY_50;COVCI_NO_CHANCE_3;COVCI_NO_INTENTION_4;COVCI_NO_ASAP_5;COVCI_NO_DECIDE_6;COVCI_NO_IMPORTANCE_7;COVCI_NO_THOUGHTFUL_8;COVCI_NO_SIDEEFFECTS_9;COVCI_NO_INFECTION_10;COVCI_NO_JOBLOSS_11;COVCI_NO_DISADVANTAGE_12;COVCI_NO_TRUST_13;COVCI_NO_ROCOMMENDATION_14;COVCI_NO_PROTECTME_15;COVCI_NO_PROTECTOTHERS_16;COVCI_NO_DUTY_17;COVCI_NO_CHOOSEVACCINE_18;COVCI_NO_ANYVACCINE_19;COVCI_NO_UNNATURAL_20;COVCI_NO_WAIT_21;COVCI_NO_INFORMED_22;COVCI_NO_PROTECTGENERALLY_23;COVCI_NO_ASTRAZENECA_24;COVCI_NO_BIONTECH_25;COVCI_NO_MODERNA_26;COVCI_NO_JOHNSON_27;COVCI_NO_SPUTNIK_28;COVCI_NO_APPOINTMENT;COVCI_OPEN_30;Q9.1 - Parent Topics;Q9.1 - Topics
12.06.21 04:31;12.06.21 04:43;0;100;711;1;12.06.21 04:43;R_2BkYWdOPYA1xkzi;anonymous;DE;0,9;;;1;6;2;1;2;7;2;4;4;0;2;4;3;0;4;5;5;5;0;4;5;5;3;3;5;5;5;4;0;2;4;5;4;4;5;3;3;4;5;1;5;5;2;3;5;0;3;5;2;4;3;2;2;4;4;3;3;0;2;3;3;3;2;3;4;3;1;3;1;1;1;1;1;1;1;3;1;2;2;;;;;;;;;;;;;;;;;;;;;1;1;0;4;0;0;3;1;0;1;1;2;0;0;0;2;0;4;3;3;1;0;1;2;2;1;3;;;
05.06.21 04:44;05.06.21 04:46;0;46;91;0;12.06.21 04:46;R_2CdG3Pqz1Wc9DIA;anonymous;DE;1;;;1;6;2;2;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 04:42;05.06.21 04:46;0;50;222;0;12.06.21 04:46;R_2VKkF2yEzLfzU4i;anonymous;DE;1;;;1;5;2;2;1;7;5;0;3;0;4;3;4;0;5;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 03:18;05.06.21 04:56;0;46;5908;0;12.06.21 04:56;R_WCZKwqoUhaM6XMl;anonymous;DE;1;;;1;6;1;2;1;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 05:08;05.06.21 05:11;0;38;205;0;12.06.21 05:11;R_3spMV20EMG5L9Ml;anonymous;DE;0,9;;1;1;4;2;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 04:57;12.06.21 05:16;0;100;1152;1;12.06.21 05:16;R_8HOWspL6jyyhw7D;anonymous;DE;1;;;1;6;2;2;1;7;5;4;3;1;1;1;4;1;2;2;4;4;1;2;4;2;1;2;0;3;3;5;1;1;1;3;4;4;1;5;4;4;4;0;5;1;3;0;4;0;3;4;4;4;3;0;3;3;4;4;2;0;3;3;3;3;1;3;4;2;1;1;4;1;1;4;1;1;4;1;1;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;2;3;2;3;3;0;0;0;1;0;3;0;3;3;3;1;0;3;3;3;3;3;"Das Impfen ist eine recht primitive Angelegenheit; es entstammt derselben lebensfeindlichen Geisteshaltung, wie das massive Versprühen von Herbiziden und Pestiziden in der Landwirtschaft. Die negativen Nebenwirkungen der Impfungen werden ignoriert, ebenso wie die Schädlichkeit der Impfzusätze oder Wirkverstärker (Aluminium-, Quecksilber- und Formaldehyd-Verbindungen). Die Gates Foundation, die das Impfprogram in Indien leitete, wurde 2017 des Landes verwiesen, nachdem wie es sich herausstellte 490,000 Kinder als Resultat der Impfungen gelähmt wurden. 2014 beschuldigte die Vereinigung katholischer Ärzte in Kenia die WHO, Millionen von Frauen unwillentlich durch Tetanus-Impfungen chemisch sterilisiert zu haben.";;
12.06.21 04:54;12.06.21 05:23;0;100;1742;1;12.06.21 05:23;R_3EEiWPsIhYULmLN;anonymous;DE;0,9;;;1;5;2;1;1;7;2;3;4;1;5;4;5;1;5;4;3;5;2;1;2;5;4;3;0;4;5;5;2;1;2;3;4;3;3;4;2;3;2;1;1;5;3;2;4;1;0;5;3;4;3;2;2;1;4;3;1;0;2;2;3;2;3;3;4;4;4;4;4;4;4;4;4;1;3;4;1;1;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;2;2;0;3;2;2;0;0;0;0;0;3;4;0;1;0;0;0;0;0;3;;;
05.06.21 05:44;05.06.21 05:45;0;46;62;0;12.06.21 05:45;R_1EgQdSoG54ShXH7;anonymous;DE;0,9;;;1;6;2;1;2;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 05:47;12.06.21 06:16;0;100;1766;1;12.06.21 06:16;R_12xpijsuykAobvl;anonymous;DE;1;;;1;6;2;2;2;1;6;4;4;2;4;5;5;0;5;5;5;5;4;5;5;5;4;4;0;3;5;5;2;3;0;5;5;4;5;2;2;3;2;0;5;1;3;2;5;3;0;5;3;3;3;2;3;3;4;4;2;0;2;4;3;1;1;3;4;3;4;4;2;1;4;1;4;1;1;4;1;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;3;My body, my rules;;
12.06.21 06:06;12.06.21 06:18;0;100;722;1;12.06.21 06:18;R_UcqOPrj75wM0xln;anonymous;DE;0,9;;;1;4;2;1;2;5;4;4;4;1;3;2;2;2;4;3;4;4;1;3;4;3;4;2;0;3;3;2;3;3;2;5;1;4;2;3;3;2;3;3;5;3;2;3;3;3;1;4;0;1;1;4;3;2;3;0;0;0;0;0;0;0;4;1;4;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;4;4;1;3;0;0;4;3;4;4;4;4;1;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 06:35;05.06.21 06:37;0;13;103;0;12.06.21 06:37;R_1QzoxTcDSRe9O9E;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 06:47;05.06.21 06:47;0;17;22;0;12.06.21 06:47;R_2S6PN0frbNptmpG;anonymous;DE;0,9;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 06:49;05.06.21 06:53;0;50;235;0;12.06.21 06:53;R_3hcJ9qOBB6Wosva;anonymous;DE;1;;;1;7;1;1;2;4;3;5;4;0;4;4;4;0;4;4;5;3;1;5;5;4;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 07:00;05.06.21 07:00;0;4;7;0;12.06.21 07:00;R_BSau3PpDK49dgeB;anonymous;DE;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.06.21 06:41;12.06.21 07:15;0;100;88482;1;12.06.21 07:15;R_2YEaN6rVd7M3uFy;anonymous;DE;1;;;1;7;1;1;1;4;5;4;3;0;3;3;5;1;5;4;4;5;1;5;5;5;4;4;3;3;4;5;0;4;5;5;4;3;3;3;4;3;3;5;5;4;2;1;4;3;0;3;4;4;3;2;4;4;4;4;2;0;2;4;3;4;0;3;4;2;0;0;3;0;0;0;0;0;3;3;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;4;2;0;0;0;0;0;0;0;2;0;4;2;3;2;0;0;0;0;0;3;;;
12.06.21 07:06;12.06.21 07:19;0;100;753;1;12.06.21 07:19;R_2YrGckyECS69UJ8;anonymous;DE;1;;;1;6;1;1;1;2;5;3;4;2;3;4;5;1;5;4;4;3;1;2;4;4;4;4;2;3;4;1;2;3;1;5;1;4;4;4;3;1;2;3;4;2;3;3;3;1;1;3;0;0;1;1;2;0;2;0;0;1;0;0;2;0;4;1;3;0;4;4;4;4;4;4;4;4;4;4;4;2;1;4;3;4;3;3;1;4;0;1;3;3;4;4;3;3;1;0;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 07:06;12.06.21 07:19;0;100;755;1;12.06.21 07:19;R_1MKwtI0foYbIQrd;anonymous;DE;1;;;1;6;2;2;2;7;5;3;4;1;3;2;4;0;4;4;5;4;3;4;5;5;5;2;0;3;4;2;1;3;1;4;2;5;4;2;3;3;2;2;0;4;4;2;4;2;0;3;2;1;0;4;3;2;3;0;0;2;0;0;0;0;4;2;3;1;4;5;5;5;5;5;5;5;5;5;5;2;1;4;3;4;3;1;0;3;3;2;3;3;4;4;3;4;1;0;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 07:18;05.06.21 07:21;0;46;181;0;12.06.21 07:21;R_aXE7tZBMOGbb1bH;anonymous;DE;0,9;;;1;6;2;3;1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 07:35;05.06.21 07:35;0;13;27;0;12.06.21 07:35;R_1NzCrb1kDPYmuNu;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 07:28;12.06.21 07:39;0;100;681;1;12.06.21 07:39;R_2bNuQz8qoRcZMwE;anonymous;DE;0,9;;;1;6;2;1;2;7;5;0;3;0;0;0;0;0;0;0;0;5;0;0;1;3;0;0;0;3;5;5;0;0;3;4;5;5;5;2;3;4;2;0;5;2;3;3;5;0;0;5;4;4;3;0;4;4;4;4;3;0;2;4;4;4;0;4;4;3;0;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;0;0;0;0;0;0;0;0;4;0;4;0;4;0;0;0;0;0;0;3;Ich bin seit einer Tetanus/Diphterie Impfung vor mehr als 20 Jahren impfgeschädigtmund leide bis heute.;;
12.06.21 06:57;12.06.21 07:45;0;100;2848;1;12.06.21 07:45;R_DT2XmWYiokt4SuB;anonymous;DE;1;;;1;7;2;1;1;2;7;4;3;1;3;1;5;0;4;4;5;4;2;5;5;5;4;5;3;4;5;3;3;3;5;5;3;3;5;3;2;2;1;1;5;1;4;2;5;1;0;3;0;4;3;0;3;3;4;0;2;0;0;0;3;3;3;2;4;1;1;0;4;1;1;4;4;0;5;5;1;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;2;3;1;0;1;3;0;2;2;0;4;0;2;0;3;1;0;4;1;0;0;3;;;
12.06.21 07:40;12.06.21 07:55;0;100;905;1;12.06.21 07:55;R_1GwybCfdkErKOC3;anonymous;DE;1;;;1;8;2;1;2;7;6;4;4;4;3;5;5;1;4;5;5;5;2;4;5;5;4;4;4;5;5;5;3;3;2;5;5;5;5;3;3;3;3;2;3;1;4;3;4;2;0;4;3;4;2;3;3;3;4;3;1;1;0;1;0;1;3;3;4;1;3;2;4;3;4;4;5;4;4;5;1;2;2;;;;;;;;;;;;;;;;;;;;;2;2;1;4;1;4;2;2;0;1;1;2;3;1;0;4;0;2;3;2;1;1;1;1;1;1;3;An der MedUni Wien wird ein konventioneller Antigen Impfstoff entwickelt. Bis zur Zulassung soll es lt. Medienberichten noch ein Jahr dauern. Wenn das glatt geht, würde ich mich damit impfen lassen.;;
12.06.21 07:37;12.06.21 08:00;0;100;1373;1;12.06.21 08:00;R_2y78GTtptF3oPDm;anonymous;DE;1;;;1;5;1;1;2;7;4;4;5;0;1;3;4;0;4;5;5;5;4;3;5;5;1;3;4;4;5;3;3;2;4;5;5;3;5;3;2;4;4;3;5;4;3;4;5;2;5;5;1;4;0;1;3;2;4;1;2;1;0;1;3;3;4;0;4;0;4;4;2;4;4;4;4;4;1;4;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;3;3;0;2;0;0;0;0;0;2;0;4;0;2;1;0;0;0;0;0;3;;;
12.06.21 07:54;12.06.21 08:12;0;100;1067;1;12.06.21 08:12;R_2bQbHsVXMgLkW1I;anonymous;DE;1;;;1;5;2;1;2;7;5;4;4;0;2;1;4;0;4;5;4;5;1;3;5;5;3;2;3;4;5;4;1;4;2;5;4;3;3;4;3;3;2;1;4;1;3;2;4;1;1;5;2;4;1;2;3;2;4;3;0;0;1;1;2;1;2;3;4;2;1;1;5;4;5;5;5;1;5;5;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;3;1;2;2;0;2;2;2;0;2;0;3;3;4;1;0;0;0;0;0;3;Sowohl die Berichtserstattung als auch der politische Umgang mit COVID ist in meinen Augen furchtbar. Die gesellschaftliche Entwicklung - kritisches Denken wird ganz schnell verurteilt und ein Großteil der Bevölkerung hinterfragt kaum etwas - empfinde ich als sehr gefährlich. Die Pharmaindustrie ist ein Wirtschaftsunternehmen mit hohen finanziellen Profitmöglichkeiten, das jederzeit kritisch hinterfragt werden muss!;;
05.06.21 08:12;05.06.21 08:13;0;46;105;0;12.06.21 08:13;R_pF940kctERgrFfz;anonymous;DE;0,9;;;1;5;2;2;1;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 07:59;12.06.21 08:16;0;100;1037;1;12.06.21 08:16;R_2dorhU43G8wa293;anonymous;DE;0,8;;;1;6;1;3;2;1;6;5;5;2;3;4;5;1;5;5;5;5;3;5;5;5;5;5;4;5;5;5;3;5;1;2;2;5;5;3;5;1;2;5;5;1;5;4;5;1;1;5;0;4;1;2;1;1;4;1;0;0;1;1;1;1;4;3;4;4;1;4;5;5;5;5;5;5;5;5;5;2;1;4;4;4;4;4;1;3;0;1;3;3;3;3;2;3;1;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 08:25;05.06.21 08:26;0;17;70;0;12.06.21 08:26;R_AGpPuM8VfJdXe6J;anonymous;DE;0,9;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 08:58;05.06.21 09:00;0;46;114;0;12.06.21 09:00;R_3NJ5y2z2a7fx5QA;anonymous;DE;1;;;1;6;2;1;1;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.06.21 03:53;12.06.21 09:04;0;100;277861;1;12.06.21 09:04;R_2qeGxa5oHaYBMcA;anonymous;DE;0,9;;;1;7;2;2;2;5;4;4;4;2;4;2;4;2;4;4;5;5;2;5;5;4;4;2;1;3;3;2;2;3;4;5;3;5;4;3;3;3;3;3;2;3;3;3;3;2;2;3;2;2;3;2;3;2;3;3;2;1;1;3;1;2;1;3;2;3;1;1;1;3;1;2;3;2;2;2;3;2;2;;;;;;;;;;;;;;;;;;;;;1;1;1;4;1;2;1;1;1;2;1;2;2;2;1;3;0;2;3;3;3;0;1;0;2;0;3;;;
12.06.21 08:44;12.06.21 09:09;0;100;1528;1;12.06.21 09:09;R_3sysdGDsXnvxn5a;anonymous;DE;1;;;1;8;2;1;2;7;2;4;4;0;0;1;4;0;4;3;5;4;1;4;5;5;1;1;3;2;5;4;0;3;3;5;3;3;3;0;1;0;0;4;4;3;0;3;5;1;0;1;4;4;3;0;4;4;4;4;4;0;0;4;4;4;0;4;4;4;0;0;0;0;0;0;1;0;0;1;0;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;3;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;3;;;
05.06.21 09:23;05.06.21 09:26;0;46;196;0;12.06.21 09:26;R_3D0W2pJsArqXuSG;anonymous;DE;1;;;1;7;1;2;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 09:16;12.06.21 09:31;0;100;884;1;12.06.21 09:31;R_3J8XICIi8ohcVo9;anonymous;DE;0,8;;;1;6;2;2;2;7;5;4;4;2;3;4;4;1;4;5;5;5;5;5;5;5;5;5;0;4;5;1;2;3;1;5;2;4;3;3;2;3;3;3;3;3;2;3;3;3;0;2;1;2;2;4;1;1;3;2;0;2;0;1;0;0;4;1;3;1;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;4;0;0;4;1;1;3;4;4;4;4;4;0;0;3;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 09:26;05.06.21 09:31;0;50;295;0;12.06.21 09:31;R_24jyvOh6dlooyIY;anonymous;DE;0,9;;;1;8;2;1;2;4;4;3;5;0;1;2;2;1;4;5;5;5;0;4;5;5;4;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 09:41;05.06.21 09:42;0;13;57;0;12.06.21 09:42;R_Caw8NriEDzajv6p;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 09:45;12.06.21 09:53;0;100;487;1;12.06.21 09:53;R_3fvK3EYDMDIpX49;anonymous;DE;1;;;1;6;2;1;1;3;6;4;2;0;1;2;3;0;4;5;4;5;2;5;5;5;3;3;0;1;5;3;2;3;2;5;3;5;5;2;4;3;1;2;5;2;3;2;5;1;0;4;0;1;0;4;1;0;3;0;0;1;0;0;0;0;4;2;3;0;4;5;5;5;5;5;5;1;5;5;5;2;1;4;4;4;4;3;0;3;0;0;3;3;4;4;4;4;3;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.06.21 10:27;05.06.21 10:34;0;50;433;0;12.06.21 10:34;R_9ADtUe2Y3U9x2tr;anonymous;DE;1;;1;1;8;2;1;2;7;3;4;4;0;1;1;3;2;4;4;4;4;2;3;4;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 10:31;12.06.21 11:13;0;100;2474;1;12.06.21 11:13;R_3IaGtBm3SlegrLg;anonymous;DE;0,9;;;1;7;2;1;1;7;3;4;5;1;1;0;4;1;5;4;3;4;2;4;4;5;3;3;0;4;3;3;2;1;2;4;3;2;3;2;2;3;2;3;4;4;2;1;4;1;0;4;3;4;3;3;3;2;4;3;1;0;1;3;3;3;1;3;4;1;4;1;4;4;4;4;4;1;4;4;1;2;2;;;;;;;;;;;;;;;;;;;;;1;1;0;4;0;2;3;1;3;2;3;2;1;1;0;3;0;2;3;3;1;0;2;2;1;1;3;Ich hoffe, dass die Auswertung unvoreingenommen erfolgt und confirmation bias vermeidet.;;
05.06.21 11:13;05.06.21 11:17;0;50;242;0;12.06.21 11:17;R_79TIhrD5iOikDHH;anonymous;DE;1;;;1;7;2;2;2;5;4;4;5;1;3;3;5;1;4;1;5;5;4;3;5;4;4;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 11:08;12.06.21 11:20;0;100;684;1;12.06.21 11:20;R_1HohO5gpvBzTtbm;anonymous;DE;1;;1;1;8;1;1;2;7;5;4;4;1;1;4;5;1;4;4;4;4;1;4;4;4;4;4;4;4;4;5;2;2;4;4;4;4;4;3;4;4;4;0;4;3;4;4;4;1;1;4;4;4;4;1;4;4;4;4;3;0;4;4;2;4;0;4;4;2;0;0;0;0;0;0;4;0;0;3;0;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;3;0;0;0;0;0;0;0;0;2;0;4;0;4;0;0;0;0;0;0;3;Es gibt genügend hochdotierte Experten, deren Expertisen von Anfang an von den Regierungen abgelehnt wurden. Nun wird der Druck, sich impfen zu lassen unerträglich erhöht, obwohl es auch schon gute kostengünstige Medikamente gibt. Eindeutiger können sich die Pharmakonzerne doch nicht entblößen.;;
12.06.21 11:09;12.06.21 11:32;0;100;1371;1;12.06.21 11:32;R_1OVHKOFrvGqzAiq;anonymous;DE;1;;;1;4;1;1;2;2;7;5;4;2;3;2;5;1;4;5;4;3;2;1;5;5;4;3;3;3;4;5;2;4;2;4;1;2;3;2;3;4;1;1;3;2;4;3;4;4;4;4;0;4;0;4;1;1;3;1;0;2;0;0;0;0;4;0;4;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;4;1;0;3;0;1;4;2;3;4;4;2;1;0;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.06.21 11:36;12.06.21 12:02;0;100;1601;1;12.06.21 12:02;R_1gLuJbJoJ97e6O0;anonymous;DE;1;;;1;6;2;1;2;7;5;4;4;1;2;4;4;1;4;4;4;5;2;3;4;5;3;3;2;1;4;4;1;2;2;4;4;3;4;2;3;4;3;1;4;2;4;2;4;2;1;5;4;4;3;3;3;3;4;3;0;0;1;2;2;4;0;4;4;2;1;0;2;1;0;2;1;0;2;2;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;2;3;2;0;0;0;0;0;0;0;2;0;3;2;3;1;0;0;0;0;0;3;;;
